"Taxa","Year","Rep","r1","r2","r3","r4","r5","r6","Amylose","Fat","Cal.g","Starch","Protein"
"PI533789","2017","2",0,0,0,0,0,1,17.21,2.74,4090.88,69.76,9.63
"PI533792","2017","2",0,0,0,0,0,1,10.03,1.32,4042.88,70.69,11.35
"PI533792","2017","2",0,0,0,0,0,1,15.59,1.9,4069.62,70.2,11.89
"PI533794","2017","2",0,0,0,0,0,1,9.52,0.9,4091.24,67.92,14.7
"PI533799","2017","2",0,0,0,0,0,1,16.74,1.6,4144.06,65.25,15.07
"PI533800","2017","2",0,0,0,0,0,1,14.8,2.14,4058.19,67.86,11.33
"PI533807","2017","2",0,0,0,0,0,1,13.37,2.44,4006.6,71.6,8.25
"PI533810","2017","2",0,0,0,0,0,1,8.17,2,4043.15,71.87,9.22
"PI533814","2017","2",0,0,0,0,0,1,11.38,1.69,4078.19,69.03,12.16
"PI533821","2017","2",0,0,0,0,0,1,12.57,2.41,4062.48,66.01,11.04
"PI533822","2017","2",0,0,0,0,0,1,11.06,1.89,4060.92,71.27,11.23
"PI533824","2017","2",0,0,0,0,0,1,11.2,3.8,4138.82,64.37,11.53
"PI533830","2017","2",0,0,0,0,0,1,13.99,2.56,4065.43,67.83,10.89
"PI533831","2017","2",0,0,0,0,0,1,10.89,1.87,4049.32,71.08,11.26
"PI533833","2017","2",0,0,0,0,0,1,10.19,1.69,4056.12,68.78,10.57
"PI533839","2017","2",0,0,0,0,0,1,9.04,1.76,4053,71.09,11.39
"PI533841","2017","2",0,0,0,0,0,1,14.36,1.92,4061.85,69.2,12.15
"PI533842","2017","2",0,0,0,0,0,1,15,1.74,3982.52,71.42,10.22
"PI533843","2017","2",0,0,0,0,0,1,14.92,1.91,4068.95,71.56,11.01
"PI533845","2017","2",0,0,0,0,0,1,14.39,1.49,4001.38,73.44,9.38
"PI533852","2017","2",0,0,0,0,0,1,16.41,3.07,4131.53,67.62,12.54
"PI533855","2017","2",0,0,0,0,0,1,11.15,2.13,4125.64,67.53,13.75
"PI533856","2017","2",0,0,0,0,0,1,13.79,1.64,3995.07,72.54,9.64
"PI533863","2017","2",0,0,0,0,0,1,11.77,2.3,4032.37,72.18,8.95
"PI533866","2017","2",0,0,0,0,0,1,12.9,2.38,4057.06,70.2,11.47
"PI533869","2017","2",0,0,0,0,0,1,11.37,2.04,4070.66,70.04,10.67
"PI533871","2017","2",0,0,0,0,0,1,15.18,1.83,4048.06,71.9,9.63
"PI533876","2017","2",0,0,0,0,0,1,13.27,2.46,4077.35,67.79,11.35
"PI533877","2017","2",0,0,0,0,0,1,17.67,2.19,4089.8,66.5,13.4
"PI533878","2017","2",0,0,0,0,0,1,12.17,2.02,4022.71,70.57,11.05
"PI533882","2017","2",0,0,0,0,0,1,11.34,2.69,4082.3,68.29,11.35
"PI533901","2017","2",0,0,0,0,0,1,17.75,1.36,4029.85,61.19,10.05
"PI533902","2017","2",0,0,0,0,0,1,14.73,2.86,4102.04,65.29,11.06
"PI533903","2017","2",0,0,0,0,0,1,11.36,2.24,4119.3,67.49,10.74
"PI533910","2017","2",0,0,0,0,0,1,15.67,2.58,4128.38,67.07,11.47
"PI533911","2017","2",0,0,0,0,0,1,18.44,2.32,4123.91,65.98,12.74
"PI533912","2017","2",0,0,0,0,0,1,15.44,2.69,4101.77,65.58,11.68
"PI533913","2017","2",0,0,0,0,0,1,10.62,2.58,4094.63,69.79,9.46
"PI533915","2017","2",0,0,0,0,0,1,11.02,1.8,4103.37,69.01,14.58
"PI533919","2017","2",0,0,0,0,0,1,10.73,2.28,4189.36,62.18,13.55
"PI533924","2017","2",0,0,0,0,0,1,15.02,2.55,4080.23,61.42,12.9
"PI533927","2017","2",0,0,0,0,0,1,11.23,1.89,4134.38,63.69,13.33
"PI533939","2017","2",0,0,0,0,0,1,13.22,2.28,4084.9,68.1,10.48
"PI533940","2017","2",0,0,0,0,0,1,16.51,2.27,4127.72,68.43,12.76
"PI533943","2017","2",0,0,0,0,0,1,14.86,2.89,4094.33,69.64,10.82
"PI533948","2017","2",0,0,0,0,0,1,18.39,2.49,4143.88,66.81,12.96
"PI533949","2017","2",0,0,0,0,0,1,14.43,2.85,4110.54,67.4,11.89
"PI533954","2017","2",0,0,0,0,0,1,14.53,2.56,4149.6,64.49,13.59
"PI533955","2017","2",0,0,0,0,0,1,15.23,2.31,4075.39,68.5,9.48
"PI533956","2017","2",0,0,0,0,0,1,12.98,2.87,4145.18,68.51,10.48
"PI533957","2017","2",0,0,0,0,0,1,12.6,2.39,4152.07,63.37,14.65
"PI533961","2017","2",0,0,0,0,0,1,13.61,1.75,4047.44,69.73,9.22
"PI533962","2017","2",0,0,0,0,0,1,13.18,1.41,4035.08,68.1,11.27
"PI533964","2017","2",0,0,0,0,0,1,11.41,1.97,4084.45,70.45,11.45
"PI533965","2017","2",0,0,0,0,0,1,10.96,2.17,4036.36,66.91,10.46
"PI533967","2017","2",0,0,0,0,0,1,17.71,1.73,4052.14,70.14,11.28
"PI533970","2017","2",0,0,0,0,0,1,14.5,2.2,4044.23,69.63,9.92
"PI533972","2017","2",0,0,0,0,0,1,11.33,1.92,4059.26,69.18,10.33
"PI533976","2017","2",0,0,0,0,0,1,10.7,2.81,4198.48,64.69,12.84
"PI533979","2017","2",0,0,0,0,0,1,14.95,2.76,4093.14,68.87,11.51
"PI533980","2017","2",0,0,0,0,0,1,13.03,3.02,4088.99,70.43,10.29
"PI533985","2017","2",0,0,0,0,0,1,10.64,1.86,4065.42,70.13,10.2
"PI533986","2017","2",0,0,0,0,0,1,15.23,2.44,4098.48,69.05,9.62
"PI533989","2017","2",0,0,0,0,0,1,14.24,2.28,4035.98,69.7,10.38
"PI533991","2017","2",0,0,0,0,0,1,13.78,0.99,4034.78,69.61,10.95
"PI533996","2017","2",0,0,0,0,0,1,13.24,2.47,4103.24,68.77,10.79
"PI533997","2017","2",0,0,0,0,0,1,15.79,2.16,4053.49,71.71,10.74
"PI534009","2017","2",0,0,0,0,0,1,15.1,2.4,4100.81,68.22,11.89
"PI534021","2017","2",0,0,0,0,0,1,14.8,1.91,4031.28,71.57,10.64
"PI534028","2017","2",0,0,0,0,0,1,13.18,2.99,4148.67,69.09,12.29
"PI534037","2017","2",0,0,0,0,0,1,13.51,2.04,4062.5,69.55,10.78
"PI534046","2017","2",0,0,0,0,0,1,17.57,1.97,4089.79,67.71,11.97
"PI534053","2017","2",0,0,0,0,0,1,10.6,1.64,3936.66,74.26,7.18
"PI534054","2017","2",0,0,0,0,0,1,9.32,2.54,4134.04,65.81,14.71
"PI534063","2017","2",0,0,0,0,0,1,15.07,1.8,4073.16,70.21,13.03
"PI534075","2017","2",0,0,0,0,0,1,13.93,2.55,4042.33,71.23,9.09
"PI534079","2017","2",0,0,0,0,0,1,10.76,1.86,4003.91,72.52,9.39
"PI534088","2017","2",0,0,0,0,0,1,13.39,2.53,4090.54,68.18,11.72
"PI534092","2017","2",0,0,0,0,0,1,16,2.02,4057.04,66.96,12
"PI534096","2017","2",0,0,0,0,0,1,18.56,2.17,4074.6,60.78,11.47
"PI534097","2017","2",0,0,0,0,0,1,18.46,2.96,4193.01,67.87,13.49
"PI534099","2017","2",0,0,0,0,0,1,10.63,2.19,3982.6,72.82,7.68
"PI534101","2017","2",0,0,0,0,0,1,12.96,1.91,4070.63,68.61,10.46
"PI534105","2017","2",0,0,0,0,0,1,12.37,1.83,4013.05,71.58,9.48
"PI534108","2017","2",0,0,0,0,0,1,11.03,2.46,3981.5,72.55,6.5
"PI534112","2017","2",0,0,0,0,0,1,10.51,2,4061.44,69.01,10.51
"PI534114","2017","2",0,0,0,0,0,1,7.55,1.65,4071.71,68.17,11.36
"PI534115","2017","2",0,0,0,0,0,1,14.59,2.09,4065.71,70.56,11.17
"PI534117","2017","2",0,0,0,0,0,1,12.61,3.01,4183.34,64.99,11.82
"PI534123","2017","2",0,0,0,0,0,1,13.92,3.24,4163.21,63.68,12.79
"PI534124","2017","2",0,0,0,0,0,1,13,2.73,4184.95,63.18,12.54
"PI534127","2017","2",0,0,0,0,0,1,8.7,1.74,4137.51,64.25,13.55
"PI534128","2017","2",0,0,0,0,0,1,8.25,1.83,4050.31,68.22,12.79
"PI534132","2017","2",0,0,0,0,0,1,11.45,2.43,4120.53,64.81,14.83
"PI534137","2017","2",0,0,0,0,0,1,10.18,2.56,4011.19,72.01,10.17
"PI534138","2017","2",0,0,0,0,0,1,8.08,2.46,4093.86,68.68,10.73
"PI534139","2017","2",0,0,0,0,0,1,11.42,2.44,4068.57,68.56,9.99
"PI534144","2017","2",0,0,0,0,0,1,13.59,2.79,4130.35,63.05,12.13
"PI534145","2017","2",0,0,0,0,0,1,15.94,1.33,3994.72,61.78,13.66
"PI534148","2017","2",0,0,0,0,0,1,9.85,2.62,4056.52,68.65,10.58
"PI534155","2017","2",0,0,0,0,0,1,11.49,2.71,4111.53,66.4,10.07
"PI534157","2017","2",0,0,0,0,0,1,13.03,1.63,4056.6,69.92,11.55
"PI534163","2017","2",0,0,0,0,0,1,12.57,2.6,4076.8,68.79,10.46
"PI534167","2017","2",0,0,0,0,0,1,6.26,2.88,4119.67,68.19,10.72
"PI540816","2017","2",0,0,0,0,0,1,9.13,1.99,4113.7,67.53,14.06
"PI542406","2017","2",0,0,0,0,0,1,13.6,2.41,4198.71,59.76,15.19
"PI542718","2017","2",0,0,0,0,0,1,15.65,2.56,4166.79,67.35,11.76
"PI548797","2017","2",0,0,0,0,0,1,18.39,1.82,4039.62,72,10.49
"PI552856","2017","2",0,0,0,0,0,1,18.31,2.14,4080.31,68.44,12.36
"PI552861","2017","2",0,0,0,0,0,1,12.04,2.71,4082.55,67.82,12.38
"PI561071","2017","2",0,0,0,0,0,1,6.46,1.57,3999.35,72.77,8.94
"PI561072","2017","2",0,0,0,0,0,1,7.46,2.79,4041.97,73.88,8.18
"PI561073","2017","2",0,0,0,0,0,1,7.63,1.87,3999.96,71.4,10.36
"PI561472","2017","2",0,0,0,0,0,1,7.72,1.25,3986.92,71.87,10.61
"PI564163","2017","2",0,0,0,0,0,1,13.27,2.22,4024.93,72.72,9.46
"PI564164","2017","2",0,0,0,0,0,1,9.89,2.1,4035.82,70.5,11.07
"PI564165","2017","2",0,0,0,0,0,1,7.19,1.78,4026.33,69.85,11.44
"PI565121","2017","2",0,0,0,0,0,1,11.42,1.67,3975.2,73.58,8.38
"PI566819","2017","2",0,0,0,0,0,1,12.32,2.42,4101.3,68.28,9.26
"PI576332","2017","2",0,0,0,0,0,1,13.51,2.44,4170.21,65.62,12.96
"PI576333","2017","2",0,0,0,0,0,1,12.2,3.05,4096.79,69.97,10.98
"PI576339","2017","2",0,0,0,0,0,1,15.08,2.47,4116.9,67.63,13.34
"PI576345","2017","2",0,0,0,0,0,1,12.89,2.73,4119.53,67.98,11.83
"PI576347","2017","2",0,0,0,0,0,1,13.39,2.68,4122.27,66.65,11.91
"PI576348","2017","2",0,0,0,0,0,1,15.19,2.44,4197.64,62.54,13.83
"PI576359","2017","2",0,0,0,0,0,1,13.24,3.57,4215.92,65.59,14.28
"PI576373","2017","2",0,0,0,0,0,1,12,2.18,4058.35,70.01,11.24
"PI576375","2017","2",0,0,0,0,0,1,14.41,2.84,4148.42,65.72,13.53
"PI576376","2017","2",0,0,0,0,0,1,14.82,2.05,4102.59,68.69,12.34
"PI576380","2017","2",0,0,0,0,0,1,10.23,1.26,4011.23,71.48,11.05
"PI576381","2017","2",0,0,0,0,0,1,9.57,1.85,4021,71.79,10.13
"PI576386","2017","2",0,0,0,0,0,1,12.99,3.38,4137.97,66.25,12.27
"PI576387","2017","2",0,0,0,0,0,1,16.12,2.23,4134.38,64.56,14.86
"PI576390","2017","2",0,0,0,0,0,1,9.82,1.78,4039.35,69.62,11.53
"PI576391","2017","2",0,0,0,0,0,1,7.2,2.08,4099.46,54.97,13.31
"PI576393","2017","2",0,0,0,0,0,1,12.56,2.45,4110.6,67.05,11.22
"PI576394","2017","2",0,0,0,0,0,1,20.68,3,4160.35,65.77,13.28
"PI576396","2017","2",0,0,0,0,0,1,12.13,2.13,4050.86,68.02,9.98
"PI576399","2017","2",0,0,0,0,0,1,8.87,3.3,4097.48,70.03,9.32
"PI576401","2017","2",0,0,0,0,0,1,17.56,2.93,4105.26,67.99,11.91
"PI576418","2017","2",0,0,0,0,0,1,8.65,1.7,4016.51,72.07,10.45
"PI576422","2017","2",0,0,0,0,0,1,15.62,1.78,4069.86,70.37,12.16
"PI576425","2017","2",0,0,0,0,0,1,13.81,1.44,4036.24,67.99,9.26
"PI576426","2017","2",0,0,0,0,0,1,10.84,1.39,4030.09,70.93,11
"PI576428","2017","2",0,0,0,0,0,1,10.1,1.54,3996.71,72.77,8.74
"PI576434","2017","2",0,0,0,0,0,1,14.26,2.07,4027.66,72.05,10.28
"PI576435","2017","2",0,0,0,0,0,1,13.33,2.59,4076.19,70.67,10.46
"PI576437","2017","2",0,0,0,0,0,1,15.42,2.74,4109.91,65.34,12.08
"PI585291","2017","2",0,0,0,0,0,1,13.04,3.08,4069.48,67.09,11.4
"PI585295","2017","2",0,0,0,0,0,1,7.91,2.74,4100.35,69.61,11.59
"PI595699","2017","2",0,0,0,0,0,1,12.02,2.48,4131.92,66.6,13.65
"PI595702","2017","2",0,0,0,0,0,1,17.01,2.44,4090.91,66.38,10.88
"PI595714","2017","2",0,0,0,0,0,1,13.46,2.42,4073.65,68.94,11.83
"PI595718","2017","2",0,0,0,0,0,1,12.09,1.98,4040.91,70.76,10.38
"PI595720","2017","2",0,0,0,0,0,1,11.8,2.08,4005.93,71.71,9.63
"PI595739","2017","2",0,0,0,0,0,1,18.88,2.34,4136.08,69.98,12.4
"PI595740","2017","2",0,0,0,0,0,1,11.28,2.14,4061.71,69.2,9.41
"PI595741","2017","2",0,0,0,0,0,1,12.49,3.05,4075.83,71.15,9.3
"PI595743","2017","2",0,0,0,0,0,1,15.78,2.7,4120.34,64.37,12.99
"PI595744","2017","2",0,0,0,0,0,1,16.25,2.4,4069.72,69.95,11.41
"PI595745","2017","2",0,0,0,0,0,1,16.69,3.44,4170.94,64.22,11.74
"PI597945","2017","2",0,0,0,0,0,1,16.85,1.84,3995.15,68.04,9.48
"PI597946","2017","2",0,0,0,0,0,1,14.05,2.17,4133.7,67.68,12.61
"PI597949","2017","2",0,0,0,0,0,1,17.34,3.26,4157.87,64.77,13.69
"PI597950","2017","2",0,0,0,0,0,1,10.64,1.88,4029.82,69.84,11.81
"PI597951","2017","2",0,0,0,0,0,1,17.07,2.05,4062.92,68.76,11.63
"PI597952","2017","2",0,0,0,0,0,1,9.73,2.45,4057.66,69.74,10.66
"PI597957","2017","2",0,0,0,0,0,1,9.87,2.34,4091.02,68.96,12.03
"PI597958","2017","2",0,0,0,0,0,1,20.54,3.09,4177.91,66.55,11.33
"PI597960","2017","2",0,0,0,0,0,1,17.23,2.42,4070.71,69.82,11.16
"PI597961","2017","2",0,0,0,0,0,1,17.07,1.69,4032.51,69.15,11.26
"PI597964","2017","2",0,0,0,0,0,1,15.5,1.44,3994.03,70.97,9.44
"PI597965","2017","2",0,0,0,0,0,1,11.8,1.43,3984.67,71.95,9.33
"PI597966","2017","2",0,0,0,0,0,1,15.55,1.95,4064.82,69.51,9.93
"PI597967","2017","2",0,0,0,0,0,1,15.65,2.33,4063.91,68.9,11.38
"PI597968","2017","2",0,0,0,0,0,1,10.86,1.58,4118.37,67.41,12.24
"PI597972","2017","2",0,0,0,0,0,1,10.96,1.91,4102.91,68.16,12.85
"PI597973","2017","2",0,0,0,0,0,1,13.2,2.56,4116.16,67.06,12.62
"PI597976","2017","2",0,0,0,0,0,1,15.81,2.9,4117.99,68.29,10.14
"PI597980","2017","2",0,0,0,0,0,1,13.52,3.02,4073.72,69.32,10.61
"PI597982","2017","2",0,0,0,0,0,1,12.32,1.94,4094.39,68.25,11.17
"PI598069","2017","2",0,0,0,0,0,1,11.31,1.86,4086.69,67.34,11.84
"PI598070","2017","2",0,0,0,0,0,1,14.18,2.71,4154.12,64.43,14.25
"PI601816","2017","2",0,0,0,0,0,1,13.98,1.66,3983.13,74.14,8.38
"PI607931","2017","2",0,0,0,0,0,1,14.16,1.54,4015.57,70.9,9.76
"PI607931","2017","2",0,0,0,0,0,1,11.34,1.81,3989.9,71.82,8.19
"PI607931","2017","2",0,0,0,0,0,1,13.52,1.98,4034.58,70.6,9.66
"PI607931","2017","2",0,0,0,0,0,1,12.12,1.85,4044.1,68.04,11.06
"PI607931","2017","2",0,0,0,0,0,1,12.69,1.68,4005.52,71.65,8.86
"PI607931","2017","2",0,0,0,0,0,1,11.88,1.63,4086.16,67.92,11.85
"PI607931","2017","2",0,0,0,0,0,1,12.24,2.23,4051.15,67.96,10.75
"PI607931","2017","2",0,0,0,0,0,1,9.33,1.9,4018.75,71,9.49
"PI607931","2017","2",0,0,0,0,0,1,13.51,1.81,4016.59,70.4,9.37
"PI607931","2017","2",0,0,0,0,0,1,16.03,2.09,4030.59,69.62,10.09
"PI607931","2017","2",0,0,0,0,0,1,14.84,2.31,4064.16,68.27,11.03
"PI607931","2017","2",0,0,0,0,0,1,11.75,1.98,4047.86,67.85,11.83
"PI607931","2017","2",0,0,0,0,0,1,12.67,2.39,4040.42,68.58,10.65
"PI607931","2017","2",0,0,0,0,0,1,13.46,2.3,4061.23,68.27,11.05
"PI607931","2017","2",0,0,0,0,0,1,12.55,2.05,4094.7,66.57,12.74
"PI607931","2017","2",0,0,0,0,0,1,11.65,1.79,4066.01,66.58,11.07
"PI607931","2017","2",0,0,0,0,0,1,14.59,2.16,4037.29,68.25,10.55
"PI607931","2017","2",0,0,0,0,0,1,12.43,2.36,4079.77,66.11,12.46
"PI607931","2017","2",0,0,0,0,0,1,11.1,1.67,4063.32,68.71,11.1
"PI629034","2017","2",0,0,0,0,0,1,16.3,2.39,4092.79,69.26,11.57
"PI629040","2017","2",0,0,0,0,0,1,14.35,2.64,4061.24,68.43,10.54
"PI629059","2017","2",0,0,0,0,0,1,15.93,2.15,4001.69,72.54,9.29
"PI641824","2017","2",0,0,0,0,0,1,4.64,2.49,4131.06,66.48,12.41
"PI641836","2017","2",0,0,0,0,0,1,13,2.84,4131.58,65.73,10.96
"PI641849","2017","2",0,0,0,0,0,1,12.06,2.65,4070.29,59.19,12.1
"PI641874","2017","2",0,0,0,0,0,1,15.56,2.23,4119.81,66.87,14
"PI642791","2017","2",0,0,0,0,0,1,14.17,1.96,4092.01,67.6,12.51
"PI642992","2017","2",0,0,0,0,0,1,13.46,2.27,4071.48,69.3,10.52
"PI642998","2017","2",0,0,0,0,0,1,11.5,2.1,4101.18,58.48,11.03
"PI651496","2017","2",0,0,0,0,0,1,13.52,1.64,4072.48,65.29,11.85
"PI653617","2017","2",0,0,0,0,0,1,14.76,1.94,4110.77,67.61,11.11
"PI655970","2017","2",0,0,0,0,0,1,16.7,2.56,4165.73,67.43,14.16
"PI655972","2017","2",0,0,0,0,0,1,12,2.07,4065.24,72.36,9.22
"PI655973","2017","2",0,0,0,0,0,1,9.45,3.07,4109.85,66.61,12.78
"PI655974","2017","2",0,0,0,0,0,1,16.51,2.62,4118.72,68.6,11.89
"PI655976","2017","2",0,0,0,0,0,1,13.53,1.81,4051.49,71.73,10.3
"PI655977","2017","2",0,0,0,0,0,1,11.6,1.92,4078.93,66.81,12.23
"PI655978","2017","2",0,0,0,0,0,1,14.82,2.67,4088.09,69.28,10.61
"PI655980","2017","2",0,0,0,0,0,1,14.36,1.45,3994.9,58.11,11.05
"PI655982","2017","2",0,0,0,0,0,1,20.68,2.18,4106.49,66.94,12.06
"PI655983","2017","2",0,0,0,0,0,1,11.34,2.64,4137.02,66.96,10.72
"PI655984","2017","2",0,0,0,0,0,1,13.19,2.36,4011.5,70.23,9.9
"PI655985","2017","2",0,0,0,0,0,1,15.65,2.57,4114.39,68.22,12.59
"PI655986","2017","2",0,0,0,0,0,1,15.34,2.41,4138.44,67.73,13.4
"PI655987","2017","2",0,0,0,0,0,1,9.97,1.76,4099.17,69.11,12.75
"PI655988","2017","2",0,0,0,0,0,1,13.04,1.84,4048.63,72.72,9.63
"PI655989","2017","2",0,0,0,0,0,1,15.98,1.67,4059.9,70.97,10.37
"PI655990","2017","2",0,0,0,0,0,1,11.84,2.21,4104.31,67.74,13.01
"PI655991","2017","2",0,0,0,0,0,1,11.24,1.99,4045.58,71.8,10.62
"PI655992","2017","2",0,0,0,0,0,1,14.22,2.31,4041.51,71.86,10.07
"PI655993","2017","2",0,0,0,0,0,1,13.14,1.88,4074.65,69.15,11.1
"PI655994","2017","2",0,0,0,0,0,1,11.96,2.3,4125.26,68.07,11.38
"PI655995","2017","2",0,0,0,0,0,1,15.28,2.27,4079.19,62.97,10.17
"PI655996","2017","2",0,0,0,0,0,1,17.02,2.65,4063.71,70.13,9.77
"PI655997","2017","2",0,0,0,0,0,1,14.17,2.11,4067.58,70.25,11.58
"PI655998","2017","2",0,0,0,0,0,1,12.43,3.01,4082.37,70.11,8.43
"PI655999","2017","2",0,0,0,0,0,1,11.32,2.53,4103.75,68.71,9.4
"PI656000","2017","2",0,0,0,0,0,1,19.67,2.18,4145.89,67.11,13.17
"PI656001","2017","2",0,0,0,0,0,1,7.19,2.02,4070.88,69.74,11.74
"PI656002","2017","2",0,0,0,0,0,1,13.12,2.46,4041.86,72.66,9.02
"PI656003","2017","2",0,0,0,0,0,1,13.42,2.09,4006.24,70.54,6.71
"PI656004","2017","2",0,0,0,0,0,1,12.25,2.95,4145,66.25,13.54
"PI656006","2017","2",0,0,0,0,0,1,16.49,2.09,4111.33,66.5,13.15
"PI656008","2017","2",0,0,0,0,0,1,12.45,1.65,3955.1,74.29,7.46
"PI656010","2017","2",0,0,0,0,0,1,22.13,3.06,4076.41,70.93,9.65
"PI656011","2017","2",0,0,0,0,0,1,14.92,2.5,4042.45,70.33,10.39
"PI656012","2017","2",0,0,0,0,0,1,14.56,2.5,4063.53,66.47,13.21
"PI656013","2017","2",0,0,0,0,0,1,16.94,2.75,4196.15,67.18,11.9
"PI656015","2017","2",0,0,0,0,0,1,12.17,2.61,4055.37,69.31,11.21
"PI656016","2017","2",0,0,0,0,0,1,11.03,2.93,4057.23,70.99,9.92
"PI656017","2017","2",0,0,0,0,0,1,12.8,1.3,3934.23,68.24,10.25
"PI656018","2017","2",0,0,0,0,0,1,11.5,1.55,4087.14,68.52,12.87
"PI656019","2017","2",0,0,0,0,0,1,9.06,1.67,4026.95,71.88,10.31
"PI656022","2017","2",0,0,0,0,0,1,4.9,2.24,4082.1,70.73,11.85
"PI656023","2017","2",0,0,0,0,0,1,15.76,2.67,4115.3,70.34,11.08
"PI656024","2017","2",0,0,0,0,0,1,16.28,2.14,4002.09,71.35,10.03
"PI656026","2017","2",0,0,0,0,0,1,14.65,2.66,4031.91,70.36,10.52
"PI656027","2017","2",0,0,0,0,0,1,12.58,1.66,4020.6,71.89,9.91
"PI656028","2017","2",0,0,0,0,0,1,13.25,1.42,3999.73,73.16,8.81
"PI656029","2017","2",0,0,0,0,0,1,12.73,3.36,4096.01,69.45,10.33
"PI656030","2017","2",0,0,0,0,0,1,14.8,2.01,4081.15,68.08,12.47
"PI656031","2017","2",0,0,0,0,0,1,11.45,2.53,4115.68,68.41,11.43
"PI656032","2017","2",0,0,0,0,0,1,11.6,2.4,4063.81,72.99,9.32
"PI656033","2017","2",0,0,0,0,0,1,13.47,2.05,4079.51,69.62,12.42
"PI656034","2017","2",0,0,0,0,0,1,12.91,1.25,3977.4,73.24,9.91
"PI656035","2017","2",0,0,0,0,0,1,13.19,2.03,4010.23,71.73,9.03
"PI656036","2017","2",0,0,0,0,0,1,15.23,0.98,3933.78,73.6,8.64
"PI656037","2017","2",0,0,0,0,0,1,9.5,1.59,3922.98,74.94,7.02
"PI656038","2017","2",0,0,0,0,0,1,14.12,1.34,4039.58,70.03,10.07
"PI656039","2017","2",0,0,0,0,0,1,15.44,3.03,4129.09,61.63,11.97
"PI656040","2017","2",0,0,0,0,0,1,10.92,2.67,4023.9,67.69,12.02
"PI656041","2017","2",0,0,0,0,0,1,11.47,2.32,3987.62,73.81,8.44
"PI656043","2017","2",0,0,0,0,0,1,9.46,1.94,3986.83,72.98,9.44
"PI656044","2017","2",0,0,0,0,0,1,4.53,1.71,3973.63,73.26,9.12
"PI656046","2017","2",0,0,0,0,0,1,12.48,2.15,4145.64,67.14,12.47
"PI656047","2017","2",0,0,0,0,0,1,11.19,2.54,4034.07,72.21,9.86
"PI656048","2017","2",0,0,0,0,0,1,12.46,2.4,4011.68,73.57,8.96
"PI656049","2017","2",0,0,0,0,0,1,11.22,1.67,4110.84,66.84,13.84
"PI656050","2017","2",0,0,0,0,0,1,10.36,1.66,4011.18,70.52,10.88
"PI656051","2017","2",0,0,0,0,0,1,12.21,1.24,3963.61,73.61,8.64
"PI656053","2017","2",0,0,0,0,0,1,11.55,1.41,4051.83,70.92,11.61
"PI656055","2017","2",0,0,0,0,0,1,14.67,1.71,4063.17,70.18,12.3
"PI656056","2017","2",0,0,0,0,0,1,14.27,3.19,4136.23,68.44,12.3
"PI656056","2017","2",0,0,0,0,0,1,17.82,1.81,4051.61,70.53,10.68
"PI656056","2017","2",0,0,0,0,0,1,17.37,2.95,4126.66,66.9,12.01
"PI656056","2017","2",0,0,0,0,0,1,14.07,2.68,4073.34,71.1,10.17
"PI656056","2017","2",0,0,0,0,0,1,15.91,2.04,4063.39,69.21,11.32
"PI656056","2017","2",0,0,0,0,0,1,12.76,2.21,4087.89,70.23,11.36
"PI656056","2017","2",0,0,0,0,0,1,16.17,2.85,4147.04,66.26,13.32
"PI656056","2017","2",0,0,0,0,0,1,15.11,2.47,4085.91,67.49,12.1
"PI656056","2017","2",0,0,0,0,0,1,15.56,3.01,4151.62,65.83,13.73
"PI656056","2017","2",0,0,0,0,0,1,15.29,2.71,4094.31,69.9,11.39
"PI656056","2017","2",0,0,0,0,0,1,14.34,2.14,4031.79,71.51,10.01
"PI656056","2017","2",0,0,0,0,0,1,16.32,2.81,4124.18,68.43,12.54
"PI656056","2017","2",0,0,0,0,0,1,19.62,2.81,4099.45,65.83,11.61
"PI656056","2017","2",0,0,0,0,0,1,17.84,2.65,4114.02,65.49,13.19
"PI656056","2017","2",0,0,0,0,0,1,17.5,2.64,4076.08,67.93,12.32
"PI656056","2017","2",0,0,0,0,0,1,17.56,2.35,4129.31,65.65,14.03
"PI656056","2017","2",0,0,0,0,0,1,18.05,2.07,4118.02,68.44,12.32
"PI656057","2017","2",0,0,0,0,0,1,9.62,2.55,4046.47,70.08,10.68
"PI656058","2017","2",0,0,0,0,0,1,16.68,2.63,4136.77,68.36,13
"PI656059","2017","2",0,0,0,0,0,1,13.62,1.76,4016.69,71.6,10.49
"PI656060","2017","2",0,0,0,0,0,1,17.39,2.02,4119.39,66.91,13.02
"PI656061","2017","2",0,0,0,0,0,1,15.66,2.59,4163.07,68.08,12.01
"PI656062","2017","2",0,0,0,0,0,1,14.85,2.43,4034.31,70.59,10.04
"PI656065","2017","2",0,0,0,0,0,1,12.41,3,4045.87,69.68,10.07
"PI656068","2017","2",0,0,0,0,0,1,14.29,2.43,4087.46,69.79,11.57
"PI656069","2017","2",0,0,0,0,0,1,12.03,2.23,4052.89,70.95,10.93
"PI656070","2017","2",0,0,0,0,0,1,12.28,1.3,4087.56,68.02,13.69
"PI656071","2017","2",0,0,0,0,0,1,10.72,2.48,4040.26,70.79,9.96
"PI656072","2017","2",0,0,0,0,0,1,13.59,2.33,4039.21,69.84,10.72
"PI656074","2017","2",0,0,0,0,0,1,9.93,2.71,4026.21,71.2,8.98
"PI656075","2017","2",0,0,0,0,0,1,17.41,1.91,4098.46,68.64,11.85
